CustomerID,ProductID,Category,PurchaseCount,ProductName
37c417ad-6c0c-4ba7-96c6-806abf0a8b03,2f8e1631-e971-4b8f-86da-0427b0bd1612,Books,2,Just Device
38180733-c0d3-46fd-9bf8-8e008d7339a0,107ca01e-fc3e-4a07-9713-e7ed03db5247,Toys & Games,1,Movie Tool
383c894a-6026-4dbd-913e-f8da2575b46d,f6c7b777-56ab-4d4f-8798-be064c766234,Clothing,1,History Gadget
389836be-4160-4671-9f4b-133cc07b32cc,0d1036e7-dda8-4f99-9a20-065b2408721e,Clothing,1,Compare Device
38e55a82-2a5e-4732-98e6-1c6c13c0c91e,23b5e905-578a-43b6-8574-a2e73b343450,Books,1,Task Gadget
391dcb6b-b19d-4271-b791-cc2e0d717a2d,04e02afa-3aba-44aa-af18-4b638ffe376b,Grooming,1,Guess Accessory
396d90e1-3c6d-4676-bd87-dbf2735e3250,48a2b635-7924-47fa-8cdb-aad15aafd363,Toys & Games,1,Eye Item
397b2527-54cc-4265-a300-b6e93fb8f554,7205a98b-7334-4fd4-8ba8-43e530cd57b4,Electronics,1,Degree Tool
3aabaee2-cfab-4de0-b08b-e685e4dab715,0edb4e1b-4fc7-4e88-8b78-2d23dbe56326,Clothing,1,Game Gadget
3adc0304-7c76-481a-89e6-9894a869e0b1,01944e2a-9b1d-4efc-8d56-6949109cb29a,Home & Kitchen,1,Operation Accessory
3b74c848-0e87-43f7-aff9-fa0513cc2a1d,39e527b0-a4b4-48eb-bb0b-e3cefdd1b38a,Books,1,Meeting Gadget
3bb5baaa-6c33-42a4-b252-405c2a0640a5,110d64b9-f23a-462b-a629-f70671ba09d4,Toys & Games,1,Cup Gadget
3be2c780-ba6f-4b56-ab5c-5d728a4c8f0e,3f722dd1-3d68-412c-8f84-3974e45711f9,Home & Kitchen,1,All Gadget
3c2725e5-1788-43d5-a38c-645a757b0cb2,0b343f7d-906d-4cf3-83fe-096b85952205,Electronics,1,Put Gadget
3c6885bf-5a61-4e2a-87b7-e144dd8ef391,2c4eb7af-3d30-4aed-b5ec-e1e363957fe3,Grooming,1,Newspaper Item
3c7370e9-2c39-4f6d-a3f8-962265c5b217,0f50195f-56a3-4ac5-b321-24dda796a045,Home & Kitchen,1,Rather Gadget
3cd37a1b-577e-4290-b987-246772ab3deb,2059d4ed-ee4a-4b64-a056-82f507dca85a,Clothing,1,Policy Accessory
3cd78f2b-5476-44ed-87ae-d6d3be5a9dcf,210591db-4d02-4242-8441-277e5cd66cf5,Home & Kitchen,1,Their Device
3d00e39e-aba4-4381-8651-d12356b7b79c,108be0f5-6018-4397-a343-d1c03247fbc6,Clothing,1,Want Gadget
3d17d388-c9e0-4708-bd5f-71d09bfc8c5d,19dc58dd-651a-49cf-8d55-d32fba551870,Toys & Games,1,Kid Gadget
3d18685e-86f6-4b25-8091-e205edf83a20,6ec40e16-d853-456e-82bb-63630b480628,Books,1,Too Accessory
3d395c08-a4f6-49e6-96fb-da6c4ad97270,68a88899-7d0b-436d-8137-5ea4a0f3afc8,Clothing,1,Find Tool
3d4536b2-106b-4780-a487-662bdd6505d9,27809ea2-f6af-4025-8604-aaa0dade0c43,Toys & Games,1,Sit Device
3d88220e-977b-4fc7-af35-cf7db5b3d537,3ec3a4ec-9311-47ed-a1af-218671f896b6,Grooming,1,Free Item
3dad58e6-969a-4278-b12a-3affb5b65c6f,30971e67-6f01-46fa-a30b-129a4fd81463,Toys & Games,1,Particularly Tool
3e29ed11-6fd5-4874-a896-27af22c17b63,00f4b02e-4f14-4dea-a66a-0ef602d7bb2e,Clothing,1,Performance Tool
3e34fc13-2628-493e-b68c-4af289e9f797,17bd8e0e-5ec1-4b92-9eab-32332cad9e80,Home & Kitchen,1,See Gadget
3e3d4138-ecc6-431a-8f93-980ec7cc7e09,25061433-fa55-4568-96eb-7fec300a598f,Electronics,1,Street Item
3e500c09-472e-4a11-a5fb-7231a62dbb3a,58e18a3c-3cfa-40b2-8c9d-cc2b4b764fd3,Home & Kitchen,1,Party Tool
3e5b07ee-bd56-4f57-9158-b93fbd5f3295,3fc93285-6bc0-4805-b92d-3954322dd4f3,Home & Kitchen,1,Modern Gadget
3e5d9199-d540-4399-bfc7-cc15b348581b,5093f145-804b-4be5-b572-f8b6ef528948,Grooming,1,Must Item
3ea4909b-47df-48f3-a1c8-0143fe7fa0e6,03fdd1ff-dac0-42d4-9ef5-bfc80ef0faeb,Grooming,1,Feeling Gadget
3eb43c5a-520a-46dc-9032-1ca85328897d,9cb85991-172b-4cc5-8b49-cc291064881e,Home & Kitchen,1,Apply Gadget
3f379dfe-83b2-46fe-b5df-dcb832ab69c2,04d1a35d-b272-43da-8ebe-8ef4f94137ed,Home & Kitchen,1,Increase Tool
3f388fac-2d30-491e-9ce5-dd69dad8a4ec,19dc58dd-651a-49cf-8d55-d32fba551870,Toys & Games,1,Kid Gadget
3f40399a-bb9f-4980-8a0c-056b9a61ec39,1770e12e-6b47-446c-9558-078cc4bc1961,Home & Kitchen,1,Think Tool
3f6bd615-acce-4d13-b639-33535e76053e,03c733f1-6411-436d-84f6-f81c55b1fe85,Home & Kitchen,1,Store Accessory
3f8825c2-ba37-4085-9b5c-e6d03f365cce,57cf82ad-98b4-4598-b969-9211b5eafd39,Grooming,1,Song Tool
400a0af2-406f-4cf1-b9ca-45862d0dfeaa,2059d4ed-ee4a-4b64-a056-82f507dca85a,Clothing,1,Policy Accessory
413d508d-80b8-4da9-ac66-d194a1908285,0927a1da-7c17-4d3d-986d-8d02b11c61b1,Grooming,1,Identify Tool
4151528c-0768-48f8-bdcc-fbf8779b5dc3,0e63a825-b9c9-4ef1-b2b8-5d9978301b63,Clothing,1,Provide Tool
41aa2d94-869a-4336-8bca-8b0b7542cd54,29d58eca-d13d-417f-8b72-a18e8270cc21,Electronics,1,Clearly Device
4289aaea-ff98-4972-b95e-db6d4421ed62,07123a50-ad84-411b-b4c6-bea85611fd01,Electronics,1,Eight Tool
429bc948-a197-4b98-9ca8-ccf8bbc3ef91,2ca7eb84-b199-4c21-a735-aefcb851f124,Clothing,1,Key Item
42a2a066-9006-4326-9145-7a38962d3e2c,4b9fef18-e3b8-4d36-9296-d21346232f92,Books,1,Pull Gadget
433a95f8-f3e8-40e0-b587-8af2d0585e68,676240eb-4ace-410e-bfc5-2e72425c9810,Toys & Games,1,Travel Item
442e9d79-ce13-4faf-89a2-4f8c42d2d9bd,2acc842f-3830-4b75-87b4-2a91973722a8,Electronics,1,Form Item
44641774-e95c-4d2b-b285-625da7d712f0,12998dc6-a1e1-4426-a078-e4edabec7ee7,Grooming,1,Note Accessory
44c1db7b-76d4-4abe-a14f-d0f78ae8b139,09fe0f4c-c8a0-40ff-baba-755efb7a1201,Electronics,1,Good Accessory
44fbdf0d-58d0-4567-a545-1495400cdda6,14fc195d-feef-468e-bcc6-7bd1519798ba,Clothing,1,Century Device
450a5574-76a9-49ea-b2a0-356256bb6b4f,08123435-71ce-4b16-aab6-57996a1d0aae,Electronics,1,Level Tool
453cc9b5-c179-4739-9a28-dc6b357b0382,1183479b-decb-4bbf-8383-f24b827c1fa7,Toys & Games,1,Lawyer Device
45591989-2d51-4607-85ae-b9ab1b0468f0,2454d0a8-819d-459d-96f1-d53bb3103f17,Home & Kitchen,1,Some Device
45962c47-50eb-45f7-a02d-6955243bf0a9,017b113e-2175-4ecc-aab3-aeeecf9916be,Grooming,1,Decision Tool
465a4a68-238a-4665-b263-0120e7de5bc7,5855641c-ba93-497a-9c9e-aa2062cb31a2,Home & Kitchen,1,Leave Device
46a8c15d-75f1-46f8-92e7-ad5d8ba673c2,5855641c-ba93-497a-9c9e-aa2062cb31a2,Home & Kitchen,1,Leave Device
47153500-1fc9-45af-9703-9b5a8d5eebd7,07ddbe5f-89f4-4dac-ba4e-afc0c758dee1,Clothing,1,Around Tool
47808711-636e-45e3-866b-8969732089ee,5e974f6f-8dad-46b5-8942-0d2e40725da8,Books,1,Do Tool
47c396a0-c297-4aa5-8700-a5c95af61fd3,16d10d1d-9aba-4002-b3ed-535c3f865f9b,Home & Kitchen,1,Admit Item
47cd696a-2a98-4b03-91ec-7a5dee055173,0394668b-8087-428c-bf2f-1b7c967ec967,Books,1,Usually Tool
480021f3-ae00-4703-9eb0-0ea028c95ad8,56c9423c-2561-4506-a2a4-22d4a3266b96,Electronics,1,Out Gadget
4810be39-385b-46ba-8a5a-fe994454e458,812f7595-2660-4f53-9b91-baff5b010910,Electronics,1,Hot Accessory
482b7565-1882-4d63-9342-d9e7725a77c6,099415a1-36ce-451c-83a2-810608eac402,Electronics,1,End Device
483818f8-f569-42c5-9238-cb357c9f7206,615f12b0-633b-4458-b544-84f4e7008227,Books,1,Case Gadget
48af39d5-728b-4c69-aff5-dd04b4ef09f2,268a9018-08d0-4eeb-a0a3-111fb8a55390,Toys & Games,1,Indeed Gadget
492dce40-5a49-463a-9465-e972d2326794,83f4b405-e2b5-4391-9cee-4da0878854ef,Home & Kitchen,1,Order Item
493cd943-b671-4a5c-8fb2-1319a4314766,108be0f5-6018-4397-a343-d1c03247fbc6,Clothing,1,Want Gadget
499819e7-4581-4e41-af39-be9f47d0924d,5093f145-804b-4be5-b572-f8b6ef528948,Grooming,1,Must Item
49ef4006-6385-4e19-a375-05f211c7d6fc,3c5d75f0-0b0c-440d-b17e-4f2ddaf4734d,Clothing,1,Believe Item
49f91206-96ff-49ef-9447-84d1e9111f66,017d7dcb-ef0f-4e20-86b1-d097637a8f04,Home & Kitchen,1,Agency Tool
4a0abccd-db06-4754-816e-94b6d2806f79,07123a50-ad84-411b-b4c6-bea85611fd01,Electronics,1,Eight Tool
4a357281-4525-4fbe-ae51-999d36760c59,98a87079-b6ea-4eae-8332-58cba6723aec,Books,1,Whose Accessory
4b38a6fa-dab2-463b-8386-e9afbe96b480,099415a1-36ce-451c-83a2-810608eac402,Electronics,1,End Device
4b4a5a5a-6e31-444e-8ba1-31a379d129e6,83f4b405-e2b5-4391-9cee-4da0878854ef,Home & Kitchen,1,Order Item
4b583be5-de9e-46f3-8465-8825ed718c01,56c9423c-2561-4506-a2a4-22d4a3266b96,Electronics,1,Out Gadget
4b69c0b5-e01d-46b3-820e-dcd6fcd4a4ea,a103e639-73a7-46c3-b4f9-fc258bdb5ac5,Clothing,1,Can Device
4b7912e8-7b49-40f9-9ff9-76cf64a9a45f,d853e358-f639-4bec-9349-228695b8e533,Grooming,1,Talk Tool
4b9ccfd4-373f-4665-8c47-0e263cbad01b,3722e645-342b-47d2-aa94-9868190d49d9,Toys & Games,1,Night Gadget
4bc21a64-9363-469c-a7bd-53ce418dbc91,07123a50-ad84-411b-b4c6-bea85611fd01,Electronics,1,Eight Tool
4c5eed5d-ad3e-437c-9395-d19c33d5df6a,01a543e0-caf3-403b-bf8d-cfd8448891ea,Home & Kitchen,1,Ground Accessory
4c66a9a4-906f-47fc-8d8b-1b7dc370b825,0fb1039c-618d-4b3d-9ee7-ca0ef76cbdbd,Clothing,1,Rather Gadget
4c6c2a53-c73d-4567-83d5-db0d342acb6c,1770e12e-6b47-446c-9558-078cc4bc1961,Home & Kitchen,1,Think Tool
4d05bd61-be45-49c1-a77a-b553655dcf61,16168acd-27e7-4da0-a19c-ce46169a2e45,Books,1,Common Accessory
4d3994b3-efe4-4c06-9ff3-8d4cb3375b80,2cbf339f-cd28-4972-a9f0-f4c8aebcdcd6,Clothing,1,Collection Device
4d4e26cd-2cdf-4761-872e-2db7c42576c2,2e8fc91d-6cc7-4a0e-bc8a-0b7bf7511b71,Home & Kitchen,1,Today Device
4da45f68-d5ba-4b8b-9c66-00a57f1683ce,68936bdc-3cf9-455b-918e-16d5ede968d2,Grooming,1,Not Tool
4de10932-b24d-4ce3-9224-4ae31698b43d,7be99a59-c87e-4a64-bc99-1b577aa37a37,Grooming,1,Miss Tool
4dfad356-3d50-4581-9141-82f499805ade,20e18fab-91df-4395-bec3-479bf9b2eb55,Home & Kitchen,1,Go Gadget
4e29dce8-d1fa-4640-a5de-d31f3c8565d9,7aea05a4-6359-45d1-9105-d84cc3263642,Clothing,1,Smile Device
4e94be89-d050-4447-9eae-0fd2863fb11f,0ada6fe9-2de5-4059-bd0c-284a73e7229a,Books,1,Friend Tool
4f636a3c-6a12-4805-83c7-5e377b2cabbf,39e43765-e262-4361-b480-dca5a1e5457b,Electronics,1,Indicate Gadget
4fd05a77-8974-43cb-8beb-e3230898be0d,00bc0a78-2f79-4801-9e94-b99285be5962,Grooming,1,Region Accessory
4fd16274-2de2-4e43-bb29-b149ff22d862,3d41066f-67c2-4194-8cae-f68e00f1ba27,Electronics,1,Thought Device
4fefdd32-e518-4969-b920-4a05e385c515,913894bc-55ca-4db0-abf9-bd2ee57145b1,Electronics,1,Seem Item
508f5e25-c5cf-4b49-81c2-98437b862816,555a2d9c-d6c4-47f6-8ef9-7eaa046f197b,Books,2,Above Tool
50f3ef03-4f05-4997-bfde-347ba26715ad,a513f5c9-fc14-465e-9907-77825da733e0,Electronics,1,Think Device
51174efd-9426-44da-817c-e47c6840f3a3,2a71b6af-8e79-4743-a320-24de972782fc,Grooming,1,Including Tool
51637e19-e53b-472d-8de4-6386e4d7dc51,602b657d-5167-4e55-9650-58f7fdbf1a86,Electronics,1,Nearly Item
51651668-de0c-4a76-8d2a-29798c372f91,07ddbe5f-89f4-4dac-ba4e-afc0c758dee1,Clothing,1,Around Tool
51fc9d6d-c002-4512-a24e-828a5281c466,22af31c2-76e4-4a9e-ad39-dfc03c4ab7fb,Home & Kitchen,2,See Accessory
525be174-256f-4a08-abc1-81fe8eab8023,25061433-fa55-4568-96eb-7fec300a598f,Electronics,1,Street Item
5270e3e0-67ba-4e88-af7d-cc775d6fb8c9,3f1c248c-6c2e-4b8c-97d0-b30d47757b62,Clothing,1,Although Device
528622bc-9f9e-42e8-b1bc-7cca8c482b4f,55c08464-7ba8-4c66-b164-4ef7a2082716,Toys & Games,1,Smile Item
52cf693c-12e8-40e0-9d25-a06008590ed0,1efc5749-cc75-4771-ba49-4684ac38b6c9,Toys & Games,1,Third Tool
52ea7824-b476-4238-8d42-889662169255,8ed2ac96-4945-410a-8a47-0cff8fc632bc,Home & Kitchen,1,Summer Gadget
537f4269-4b94-4e5f-80fb-90f4b894d487,7e6548c5-ee17-4217-bf9d-c8c3a4fdafd4,Toys & Games,1,Hit Tool
5461454e-79fc-4b99-87fc-1affad92321d,0394668b-8087-428c-bf2f-1b7c967ec967,Books,1,Usually Tool
54789c40-39eb-43be-9228-6aa7b6dfd228,402664a5-1ca3-4f7f-b79d-a31ef862d63a,Home & Kitchen,1,Improve Accessory
547ca111-404d-4b7c-a5da-27744b657888,0a4b9d4a-8737-45da-853e-616be5642058,Electronics,1,Response Device
547f6082-6836-45bb-87b6-9d995845fad5,49c29827-8981-44c9-9a85-f027b93e4ed5,Clothing,1,Trial Accessory
549bd8a3-4a38-48e4-a096-53efab60d5ae,74894c79-9d5a-469a-aea5-e393df5d34dc,Clothing,1,Development Accessory
5531c813-ce0b-463c-be07-22a5c4879428,15b389ba-e475-41f2-a913-bbdc89d49fd7,Clothing,1,Must Item
5588df8d-a76e-458d-91b0-7c8200a537c8,462ff436-6af6-4823-84d0-fc631479ebd2,Clothing,1,Whole Item
558ef724-7d61-447b-8f9e-8221fabc2380,172dd57b-9c62-4b7d-893b-500ed52fdb3f,Home & Kitchen,1,Least Tool
55b08518-1a0e-44ef-8483-6450097df23a,19f6cf7e-559f-4a26-bc8c-6941650200fe,Toys & Games,1,Can Item
564e5213-f2bd-40d4-8b79-eff9b19a93ff,1a155633-349e-4362-8f60-3874db8ca658,Home & Kitchen,1,Store Accessory
56c226a8-94cd-4182-9bf8-50fd4154c6bb,2a71b6af-8e79-4743-a320-24de972782fc,Grooming,1,Including Tool
56ec3c7a-2922-4e23-ad01-7a501e3ac29e,04e02afa-3aba-44aa-af18-4b638ffe376b,Grooming,1,Guess Accessory
56ef6734-a1ca-4a4e-a35c-aaf8fa7b2743,0ba6b90d-e5dd-44cc-923d-9ac4132b591f,Books,1,Include Accessory
5724e4d6-aa25-4b3c-8d1b-79f1728f5139,385dabdb-33e9-4ea5-891b-80cb8140d558,Electronics,1,Natural Accessory
573789c6-a578-490d-9941-116d9c1e0dcc,0c29943a-65df-4023-9feb-391f2760f6f3,Clothing,1,Bring Gadget
573cd61b-538c-4f56-be75-a841ea5a9cb9,219459a8-b0fa-4dc4-936f-ed8c2ab5158c,Clothing,1,Community Tool
577291ac-cd49-457f-89ae-d7a6736582a5,49c29827-8981-44c9-9a85-f027b93e4ed5,Clothing,1,Trial Accessory
57878e40-528b-415a-a649-19a22e3ac03f,03fdd1ff-dac0-42d4-9ef5-bfc80ef0faeb,Grooming,1,Feeling Gadget
5791555f-0704-4633-99c1-81a53fa7f9fa,83f4b405-e2b5-4391-9cee-4da0878854ef,Home & Kitchen,1,Order Item
57a0e88b-978b-462a-9a69-dc7574f40934,5df9ae8e-cf61-47b7-99c5-af62c840a18c,Grooming,1,Better Tool
57a13385-62f7-439b-9a05-69177ac14fdf,086594a2-a208-456b-9061-59a6fcb0de93,Grooming,1,Old Device
58312c1e-71b8-45f8-8310-c046d0379590,1db866d7-725f-4067-bf9e-a0d726cde3d1,Home & Kitchen,1,Blue Device
583ac173-c51e-4ef6-a0fa-825b53e5bee8,5a59738b-dc7d-4925-9db7-77327a894d9b,Grooming,1,Huge Accessory
588ba41b-e7ef-40c1-9701-61414d9766f5,0e63a825-b9c9-4ef1-b2b8-5d9978301b63,Clothing,1,Provide Tool
58e32f7f-8ac6-4f12-95fa-3d5940bbf061,41b4b11f-89df-4829-8212-c6aa3376caf2,Books,1,Hundred Accessory
59266a33-e9f2-4967-8997-34aa5cda9005,2aa1354e-bf42-4774-894e-1725cbd63194,Grooming,1,Clearly Accessory
59acdd16-1792-4445-84a6-245537914089,d3523e92-de1e-45e0-9b07-0040ec74f767,Clothing,2,Much Device
59da97ba-0d37-40d2-8a5f-25a85eeda222,199f347e-7fb9-4877-bb30-664f31e87ada,Electronics,1,News Gadget
5ab3220a-1e1b-4cf2-90df-6ae0b8c99ddb,0a2a2cb6-87cd-4673-84b8-6dd722826230,Toys & Games,1,Tonight Device
5acba7c0-882d-4c32-aa8a-1525d41a51ae,15b389ba-e475-41f2-a913-bbdc89d49fd7,Clothing,1,Must Item
5ae07404-3a10-416e-a8fe-70450e871861,040816f9-61cf-4fba-b183-20d895e22356,Grooming,1,Door Device
5b019996-8aaa-41a9-9ccd-8da041a7325b,c879b884-e643-4765-9f82-36563ccad754,Grooming,1,Alone Device
5b41f66d-f697-4781-87ac-a66e22a36245,20e18fab-91df-4395-bec3-479bf9b2eb55,Home & Kitchen,1,Go Gadget
5b75b2c0-bb7e-40ed-b448-42008cea029c,09ef1c6d-86dd-4755-8a51-56632014418a,Grooming,1,Kind Gadget
5bedbbbe-ef06-4b98-ba43-c748c2db3b41,3ee48e9c-aa2d-4c2b-81e7-109acef7c4b8,Grooming,1,Piece Gadget
5c0ae08b-cf1f-4373-9fd7-5551db7fc264,2de901a3-053e-4a22-881e-ca9b256af0af,Home & Kitchen,1,Upon Gadget
5c29a8f3-475d-450e-8f06-8eeb252d3a40,64cbb204-4178-4757-a7ac-59f1d810eae3,Electronics,1,Race Gadget
5ce04c38-3516-4227-8562-a5b4ea8ec564,0e63a825-b9c9-4ef1-b2b8-5d9978301b63,Clothing,1,Provide Tool
5d3ab043-6fb0-4fed-bc8e-941a7ef76974,2c4eb7af-3d30-4aed-b5ec-e1e363957fe3,Grooming,1,Newspaper Item
5d67bd8a-8394-4d8a-89fc-dc207d41c5f7,77b20548-7559-422d-985c-fda302f483f5,Home & Kitchen,1,Trial Tool
5dbc97dd-9c11-4ada-bb91-45a277932e72,92e6c471-ead4-4dfd-9301-6d64892b05b4,Home & Kitchen,1,Toward Item
5dedb34b-5115-4104-a16d-493a76defb8d,1c2cee54-aecd-48dc-af63-2f13e72810e4,Books,1,Themselves Tool
5e2f4e65-ab20-45c6-9f7b-0fdf8540032d,0b42469b-4f77-4ad9-a079-7b0ba516e843,Clothing,1,Education Tool
5e4517d0-78bf-4267-9999-c9ccf494c28a,5e45cce1-d805-4459-8d84-ac160054a789,Electronics,1,Agent Gadget
5e9748aa-4ea5-47a7-8139-c53811b0ebb4,615f12b0-633b-4458-b544-84f4e7008227,Books,1,Case Gadget
5ee5ccc6-1d53-4d42-a2d7-8800cfa09f41,421c4fc7-62f3-487e-bec4-2d5b51673006,Grooming,1,These Gadget
5f1efd6c-e557-4262-8183-cb6d71ecc610,2ae11c95-5312-4fee-83eb-62dd21807d58,Home & Kitchen,1,Trouble Device
5f1f083f-0eee-4091-92af-954b03617d82,1f99c737-723e-4764-9f2d-aeaf344004d3,Electronics,1,Source Tool
5f4e363a-33a4-42a8-8969-c34f5fe2b915,107ca01e-fc3e-4a07-9713-e7ed03db5247,Toys & Games,1,Movie Tool
5f6e2327-7a92-41f0-8c77-f83b28667417,84cbaf51-bd8d-42a8-8585-eb7a78a5166e,Electronics,1,Land Item
5f83e397-6258-4e68-997d-240938a08bf0,0a934664-546e-4917-b701-ba9570c2a2cb,Home & Kitchen,1,And Item
5f99e24c-9422-43ca-9a9a-8677e06fa710,5c158371-8278-472d-a58d-a133e0aa577a,Home & Kitchen,1,Appear Tool
5fa55450-c966-4847-bdb4-b1486faff78e,1609c39a-be7b-464b-b655-e757d17b2976,Toys & Games,1,Before Item
604170d2-ec9b-4677-bd5f-5720aef60259,04e02afa-3aba-44aa-af18-4b638ffe376b,Grooming,1,Guess Accessory
60924ed5-02d4-4edd-97ee-c6a06c1bf0ff,15820f22-0da3-4f46-9ccb-05df68900e59,Books,1,Film Accessory
60e111a1-18fa-41c0-9109-295cacc4f534,cc7caa7f-1216-4f03-b76e-22cbf64e7ec5,Home & Kitchen,1,Make Accessory
610a0cbc-95d2-41b7-8f1d-d2a0886f3ff1,29b0536f-ad6e-48e9-8829-69ca927063cf,Electronics,1,Dream Accessory
6183ca76-3e28-4980-bb76-69d6df7581fe,0609a4d9-700e-4007-9dff-4f44a9d2b841,Grooming,1,Beautiful Tool
6225d5ca-f299-49cd-bad1-aeea5374adc3,1e2ea8f5-0da3-4cac-aa62-a62b7b0612a1,Electronics,1,Listen Item
6230351a-8771-47cb-a427-baef55481451,4708bdd2-b11d-4433-9f26-a3423aaba43d,Clothing,1,Including Item
6252713a-4872-4c88-b72d-c642417dc4e0,1efc5749-cc75-4771-ba49-4684ac38b6c9,Toys & Games,1,Third Tool
63021e25-79d2-4f50-9999-2d1bf86758fe,376cd822-69b3-4aed-bc4e-b7d5caf2807d,Home & Kitchen,1,Believe Gadget
63221770-9feb-4ae1-9bdd-f0c51b97e680,0ba6b90d-e5dd-44cc-923d-9ac4132b591f,Books,1,Include Accessory
637a0c2d-85d3-43bc-af1f-dae6a60d32a3,544463f2-0094-4d6c-8400-31e2ecdb8005,Toys & Games,1,Research Gadget
640a39e7-489b-43d2-b560-b6caccfe3ce7,5e974f6f-8dad-46b5-8942-0d2e40725da8,Books,1,Do Tool
641549f9-fee3-4840-b2e3-42f4b78eb44c,18bfcf6b-b8ac-49cd-a8d5-a73c0bdb2177,Electronics,1,Idea Accessory
6438261d-09c8-4e5e-b9a6-17c99d491a75,02f2e42f-a28a-4896-aea3-e74e866eafb5,Clothing,1,Use Gadget
643faa18-70ff-4a41-9c57-ee9bc4281e13,457be892-8595-4c3c-8915-4974790e2fc6,Grooming,1,Away Tool
645eb33a-d67c-43b7-816f-7ed02c8eaa43,0103a560-2deb-4db9-84fb-d88394bea575,Toys & Games,1,Nice Tool
647ef3fb-1ad5-42d7-9424-770a62c538dc,4d88d612-4977-4077-b04c-c74c8736ee61,Clothing,1,Let Item
648396e2-fefe-4ebe-b02e-1a7186e92bcd,0ee6ef8a-5b0f-4f77-a01e-da8d2ac8e857,Clothing,1,Key Item
6492dae9-d911-404b-8634-f0420520ad2a,43cc27f1-83f7-4172-afda-a40d6a28327e,Grooming,1,Strong Tool
64b20662-8f18-4b8a-b13d-09c5ce4781d6,1c5b5474-7394-4fa0-b49c-ddc935070585,Grooming,1,Response Item
64badcb4-9d4e-4c15-94ec-f01d5aa2c7f6,0103a560-2deb-4db9-84fb-d88394bea575,Toys & Games,1,Nice Tool
64db821c-5687-46da-826f-52c7e913da06,0a4b9d4a-8737-45da-853e-616be5642058,Electronics,1,Response Device
64ddfa7b-940f-4084-a062-6bdee10af2f4,0505e2b1-33cf-4f3c-bbd3-a342f90cfd3f,Clothing,1,Simply Gadget
6509a232-511b-4ade-8058-f4ba166eb609,172dd57b-9c62-4b7d-893b-500ed52fdb3f,Home & Kitchen,1,Least Tool
6536c670-8e26-4255-af97-83ee5ad7a103,07123a50-ad84-411b-b4c6-bea85611fd01,Electronics,1,Eight Tool
653e1822-3369-49ec-8583-ea6509bf1151,273acc70-97dd-40eb-9cb1-89b5884e5488,Books,1,Able Item
65a09327-8fe7-4376-8a36-565c3585458e,17022a75-d145-46cd-878f-84ffe850c089,Toys & Games,1,Where Accessory
65c8e3da-bb10-49ef-8520-a025af4edbba,85012227-f4a9-47c6-ac29-4a98e326afbb,Home & Kitchen,1,Return Tool
6623b183-2587-4bf9-af1e-7e277c6cc543,4c30c101-2337-49b0-9d19-c4852acc27c2,Home & Kitchen,1,Big Device
6624f6b8-11f7-408d-99db-206c60090e26,1c2d3a67-36fa-4193-8132-a32e94893f51,Grooming,1,Reach Accessory
663a7360-c5ac-48b8-abea-a65e1254f70a,1ac59ed8-6f46-4ec2-b123-b70853ee918e,Home & Kitchen,1,Economy Item
6644064b-19fe-4d11-8413-14f3d4008ec1,2a71b6af-8e79-4743-a320-24de972782fc,Grooming,1,Including Tool
66452936-9bde-40f4-a3b1-52eb707bb1e3,5d5cd324-50b0-4649-b2e0-eb526f5d966b,Electronics,1,Strategy Device
66930193-300f-4a03-9789-368ac29144a3,39531011-6107-4649-9f68-153b13cc50a0,Electronics,1,List Tool
66e0112c-dc09-4b85-818a-5d8fbd3532da,0e44853f-7a45-400b-ad30-8d017061acb8,Toys & Games,1,Common Gadget
67127eb0-5b11-443f-9ae0-d8dcae502aad,38ae9354-1a41-4218-8164-e0a27b34b052,Electronics,1,Half Tool
678d4d2d-c77b-47b6-8f84-2fd87e289d26,4b211e65-af28-4320-8d1f-953136c70bb0,Home & Kitchen,1,Sign Accessory
67e6a9d6-5ed4-44c1-b8c4-1cbacd102f42,04d1a35d-b272-43da-8ebe-8ef4f94137ed,Home & Kitchen,1,Increase Tool
6835a6ad-61fe-44d8-acb2-8edd2e070ccc,4b9fef18-e3b8-4d36-9296-d21346232f92,Books,1,Pull Gadget
687a62d1-1717-47d6-8d67-2b638a520935,30adbf4a-35c2-4f31-901d-a3503124d79c,Toys & Games,1,Ball Accessory
68d01b09-889d-4aa6-aef8-15ea49a69e27,4c04bfb5-e9dd-4008-b69c-f2fb642d3f7e,Home & Kitchen,1,Piece Gadget
6966bd83-aeee-489e-baed-01642c1e5b3a,33641bb0-315b-4da3-9bd7-7ea673e4466f,Electronics,1,Speech Device
69924258-46d2-4de3-81a5-5901cab80fc7,21c6e5e0-c7fb-401e-a2f9-e2e50120ce8f,Clothing,1,Including Tool
69a5fd87-1a62-4229-9dc6-e4c28d45ae2c,1c2d3a67-36fa-4193-8132-a32e94893f51,Grooming,1,Reach Accessory
69ca8294-01ca-4813-8c02-aaa85ee4f712,29b0536f-ad6e-48e9-8829-69ca927063cf,Electronics,1,Dream Accessory
69f55610-71e0-4698-b063-3874ce90c131,0609a4d9-700e-4007-9dff-4f44a9d2b841,Grooming,1,Beautiful Tool
6a075265-3968-4f3c-836d-9624bd1e9292,286a6370-9942-4fb6-82ed-826c5c00b901,Home & Kitchen,1,Buy Device
