TransactionID,OrderID,TransactionDate,Amount,PaymentMethod,TransactionType,SubscriptionRenewal
a9675a14-c8ff-439a-a57f-9f0311339c92,4fb4efb0-a065-4273-bb43-2f7e1e966129,2024-01-06,1799.44,Gift Card,Order Payment,0
a273ae2d-6fae-46a6-a143-f23dfef99bc5,cb7da599-8c9c-4607-b371-9aa44f68a0c7,2024-09-26,5881.25,Gift Card,Order Payment,0
c6536a9e-7ad4-49d2-811f-69737a0054f9,c0695936-a72c-41a9-829c-49776442a09c,2024-11-02,245.7,PayPal,Subscription Payment,1
364630e4-048d-437e-99d9-78a764c55d47,d7deb9e5-3712-46ac-b302-e4f9a0ec5167,2024-01-25,7628.88,PayPal,Order Payment,0
9e22d68e-e456-4929-bd57-a257b4831d32,9a4adc6e-3d37-4671-a4f1-120add8f4c27,2024-01-06,2695.48,Amazon Pay,Order Payment,0
880d6e0a-6521-4ea9-b62b-639722086593,d724f102-d949-4e78-b041-14b9d1d74c28,2024-10-10,1283.66,Credit Card,Order Payment,0
5ca05791-ea2d-4c25-8224-80861e0e1982,38c682af-34ed-4c7e-a23e-b7dcf7cf688e,2025-01-07,1681.64,Credit Card,Order Payment,0
449cedad-9826-46bd-8f48-15924ba76f18,533ce79b-2593-49af-aa19-2a1d9591c224,2024-03-29,1323.86,PayPal,Subscription Payment,0
81f488c3-6867-4b48-b240-9a5407ab3cf9,bb89797a-8c81-40cd-96ab-600af078265f,2025-02-03,172.79,Credit Card,Order Payment,0
648460e7-a2e1-41b4-8943-956c399cd2e2,41d82287-ee09-4ce7-9e65-4ca9476a9aa5,2025-02-02,28.48,Amazon Pay,Order Payment,0
c063cc9d-f10c-4475-b0fc-afb2ea84c2ba,18b7afe3-88e1-4b99-b775-aa68e154f6be,2024-07-27,645.05,Amazon Pay,Order Payment,0
635ab911-8405-4fcb-86e3-67c96c8cab34,f4c98147-eafc-44bb-9055-735fe472dd6a,2024-06-23,8758.15,Credit Card,Order Payment,0
706afd69-5e17-48a2-9d84-1434c5c974d8,e6a382ce-52d0-4c9b-a83e-e6e16441ab41,2025-03-05,4847.13,PayPal,Order Payment,0
ffd55828-785e-4cc2-8bed-ed1a7869c9e8,9b3512cd-9812-4b29-85cc-cf35ac521d5c,2024-10-20,2952.4,PayPal,Order Payment,0
533110d1-fd49-4754-a5bc-7bb04ee3c7d7,32107edf-72e7-49ab-a0ce-30e7fde94b7c,2024-02-26,2480.14,PayPal,Order Payment,0
883120e4-cf4c-42a3-a924-b05f8181ed1a,23e64cae-c4a1-4e78-b459-b2ae7b0be58b,2024-02-18,2299.1,Gift Card,Subscription Payment,1
f826df23-7981-4882-b597-9329a3b613ae,2c5f5152-09cb-4922-b121-b49b368c76c4,2024-04-17,718.76,PayPal,Subscription Payment,0
c4b89559-2b3e-4b98-b66b-67e7d4b01867,307cc995-380c-44a0-ad94-ddc2980b7123,2024-12-07,3528.62,Amazon Pay,Order Payment,0
7761b8cc-bef2-49b8-8101-2c1cd1fcb10c,6c68b344-571e-4189-b11d-ecac01cb5349,2024-05-08,5212.71,PayPal,Order Payment,0
3204105f-3c2a-480f-892d-0bc7e1b2bdf0,0d35a119-91d5-4fb2-8bda-edb44cfcc437,2024-10-10,3205.26,Gift Card,Order Payment,0
9fd9cc48-5b05-418a-8e4b-27bcdb32a455,828822e3-3bc9-44d3-87b0-788da2c5affe,2024-03-12,3034.4,Amazon Pay,Order Payment,0
b2e7fe5f-b9b9-4b69-8d09-bfd64a8b60d1,40192362-2721-4310-8d52-926740aeac5f,2024-08-09,8669.75,Gift Card,Order Payment,0
bb48cce3-c8f5-4a28-b2fd-af59873866a5,30b844bb-39bb-4ab3-8611-5dae8afd8ff0,2024-04-15,306.09,Credit Card,Order Payment,0
ca70eb97-fb99-403d-9ed7-9f432d2aeef1,a69bc4bb-9613-43e3-b045-4716ea2b2fe0,2025-01-20,2794.25,Amazon Pay,Subscription Payment,1
407323cb-121a-4473-922c-719dd673adf3,59eb29fb-ce7f-498c-b8ad-5aa69ab9a5e3,2025-03-08,15.42,Amazon Pay,Order Payment,0
402f2c65-6e0a-42c4-8984-5ffc954123a0,0431d462-d6aa-492a-9f25-72ad7d4fad82,2024-05-06,2013.03,PayPal,Order Payment,0
551c7dd2-11ea-4d4c-a64a-93ea1a3e89f5,9fd342db-0990-4ce4-be83-71ee2ad9de90,2025-02-13,1464.91,Credit Card,Order Payment,0
531d686e-24fc-474f-be0a-3d4ece740b7c,5249b492-bcce-47d4-8213-e069d58253e9,2024-08-20,752.4,PayPal,Order Payment,0
310679a1-45aa-4922-997c-a034320b8624,e3ed76fa-7943-4b12-aae5-7726617627b5,2024-08-01,4389.51,Gift Card,Order Payment,0
c3ac65a5-828b-4fdb-89fd-b9d0b4780cad,b33cebc1-085e-4b89-8f78-7a7a786f87ae,2024-03-12,5116.2,Amazon Pay,Order Payment,0
d8f982bb-14b3-448e-8702-64185dc1de5e,c4a8ffe5-c1f7-4874-9305-b3399c9bd360,2025-01-29,3826.14,Gift Card,Order Payment,0
92c63d21-75b2-4dc8-914e-61476b8571c4,4f4914b0-0eab-4422-a051-999ab9b9e5cb,2024-08-21,1247.73,PayPal,Subscription Payment,0
9a9f228f-011e-4b05-9c4d-f108d2f77eda,73e1dd21-10e5-44bb-8963-75ed8fb179c0,2024-03-01,4076.79,Credit Card,Order Payment,0
d122d81b-d089-4965-a5e2-2f1e64b8ce1d,760bc85d-db75-4b04-bcba-9390dac4d6cc,2024-08-11,8476.1,Gift Card,Order Payment,0
79dba123-1524-40b4-812f-c08ed69b3bee,64cf5e8e-809a-4a4a-ac64-dc3e171b27fe,2025-03-16,7552.05,Credit Card,Order Payment,0
eaae33fa-c61a-4146-8f29-292ea1c0096e,ce05dd46-4c2b-454a-95b2-9168696968d8,2024-07-04,131.58,PayPal,Subscription Payment,1
40de3666-e7f4-4bd2-ac58-9457716d6428,d7659113-84c2-40d5-b26b-2029ab69bcdb,2024-08-23,3496.75,Credit Card,Subscription Payment,0
f2d3ec15-6433-4d86-b5b3-0266fc6a44f1,fabda6cc-4fa0-496d-94c3-7bf5983167c3,2024-05-03,1439.49,Credit Card,Order Payment,0
9a4980c3-f887-4dbe-b8e5-6836dc7c3099,d72720f3-e442-4a4e-9698-6710bd726963,2024-07-22,2262.75,Gift Card,Order Payment,0
f622688a-5218-45d3-b49f-a2b24c5e4fbb,5042e012-03eb-40a7-9c48-190df3df30c6,2024-07-31,5532.1,PayPal,Subscription Payment,1
a1b9fdb2-7cd5-4356-9487-1dc11f4534bb,9e055abd-784d-4216-8aee-d79ef1286c98,2024-12-07,6246.72,Credit Card,Order Payment,0
d450865d-6bfa-434a-89fc-a8f779a86b39,386f790b-8b65-4ade-af94-ffdb6c4aed22,2024-05-04,3428.8,Amazon Pay,Order Payment,0
9aa4ea24-9bd1-487d-b550-c4aef5964b7b,ea59aabb-9a71-4273-b405-0443f259df4a,2025-03-08,1546.67,Gift Card,Order Payment,0
3d0e6134-60fd-426c-8740-2c3b7706771b,f4b0a288-b465-412a-9551-8ca9639a5070,2024-10-21,535.46,Credit Card,Order Payment,0
2885c9d9-5b19-4a83-b1a2-e81b6687917f,09a67ced-c792-45fb-9224-47fcd0430f37,2025-01-28,274.65,PayPal,Order Payment,0
11d5a101-4a57-44a5-8713-593c72343068,3e25d12c-ce64-4733-82bf-d3d6f290d9a5,2025-03-18,4405.62,PayPal,Order Payment,0
11eed4d9-76cb-44a9-8551-763aa2051c2e,0343164e-fc7f-49bb-ac3b-d6a5df3193de,2024-07-09,9849.85,Credit Card,Order Payment,0
6b8adc75-29d1-4095-b311-979eb0ea4608,8edbceb6-962a-41d8-9967-7b7d1001df80,2024-03-15,381.44,Gift Card,Order Payment,0
8e14af50-e60e-4189-a8e2-35ee95e39192,563ce64b-4ae1-4c43-8ff8-414e00a49bd3,2024-02-02,1810.78,Amazon Pay,Order Payment,0
ab83f191-d5c2-4705-a5f0-6cab286ea376,09f15240-7dc1-4f0e-89e2-fc76a74132f6,2024-06-23,3251.65,PayPal,Order Payment,0
a9522e25-9578-4473-a82e-cd374f4276c3,a2f0e099-978a-474a-aa6f-e4b40e113f27,2025-01-01,3437.28,Gift Card,Subscription Payment,1
b93db888-f976-450b-af05-5eb665a8743c,ed47f92b-0140-43a2-a437-c0098ab9b300,2024-03-17,684.87,PayPal,Order Payment,0
24167788-2784-4f77-8d24-25d80fb79261,38643da9-3d3b-4da3-a316-e9f56b948dac,2024-09-22,4990.92,Amazon Pay,Order Payment,0
2f7fe5e3-98db-4c94-a4f9-202a6cb2dbb1,41017db2-1798-4d0c-94e0-5849e5ede74f,2024-12-06,5002.11,Credit Card,Order Payment,0
cf940b9f-9d6c-46d7-99c8-03c5a3e8be42,775a5805-4f58-408c-a150-18d3862fb52d,2024-04-27,1470.75,Amazon Pay,Order Payment,0
a4632110-8921-424f-b5a4-e6ca66a193de,2b56175b-339b-4da9-83b2-e37be1c9e7d0,2024-07-18,1412.8,Credit Card,Order Payment,0
9fa50765-c500-4600-854c-0ff2f1c0bc2e,4087ee82-0874-47c9-a631-c82067316cfb,2024-10-04,2411.22,PayPal,Order Payment,0
a6718397-090b-490d-aad2-36971fefdc4a,6f3f8ebb-5dc7-4378-be05-e146e0beb9e3,2025-03-11,7524.95,Credit Card,Order Payment,0
a4b3806b-0d5e-4853-93d8-90558ee6aadc,e80f32f2-5ec0-4dd6-9b29-514f77aad404,2024-05-01,9106.35,Credit Card,Order Payment,0
5e483127-6184-4c94-abaf-bd4270218bb6,f6a8731e-132c-4742-b217-3e0df4206992,2024-08-10,3437.28,Amazon Pay,Subscription Payment,0
97d10f74-d2f7-4964-a3eb-18f6523a31c5,7b90769d-aa92-46ba-add1-38bf32cbe4ba,2024-08-05,1493.01,PayPal,Subscription Payment,1
d6e1734a-89b6-49cd-85aa-eafd6f37b10f,59373313-2d4c-4c05-bc41-e8382d3d79e3,2024-10-30,734.4,PayPal,Order Payment,0
ee684e9e-7207-4180-956d-ac9afd838933,23734e35-a26c-406f-a9b0-59671e841500,2024-01-28,1263.32,PayPal,Order Payment,0
a74d61b9-0086-4247-9d8c-71da3b05563b,d38036cc-d605-4e3d-853b-10b410ce2634,2024-12-28,2605.6,PayPal,Order Payment,0
26eb5d32-c205-438f-ab9f-2b93b4612fa2,bc1284da-0de6-4023-a8e2-d2038c2361ec,2024-05-21,2350.04,PayPal,Subscription Payment,0
e6fe0f47-d149-4488-81a5-6f7fb5452e4d,0c55e0fd-cf11-4e4f-bd26-5872952d7efb,2024-05-16,3596.52,Gift Card,Order Payment,0
1ef70c80-d96e-45ba-ab01-0edc8208d169,55957f14-60a3-4287-ac21-bf9cb61a9e8b,2024-05-20,734.98,Gift Card,Order Payment,0
a4b31db9-e3a1-455a-b555-7092ba8e7422,782fa518-7366-4c4c-b9e2-412b5d8be2cb,2024-12-22,2409.55,Credit Card,Subscription Payment,0
242b4b5c-5eaa-4176-bb93-bc938cf364be,3397b182-2189-47f2-baf4-73c3aa5db1a4,2024-10-23,9184.45,Amazon Pay,Order Payment,0
9391676e-448c-4802-b477-360b83a9bb7e,d03e8e07-ffae-4722-883b-1725d9bb2e2f,2025-02-25,3371.95,Gift Card,Order Payment,0
05cdc8a3-e400-47ea-85a5-7f0d10f58904,73627439-b299-4351-a236-8ef055330705,2024-12-07,770.43,Gift Card,Order Payment,0
197ae28d-a216-4744-9b96-7fbb18f657d6,48dfa6a1-b326-4932-81ac-4cd1611765de,2024-12-17,265.63,PayPal,Subscription Payment,0
b434600b-26ed-400f-8b28-36ab554eb9c8,72af433f-8c2e-4d85-99fb-a0bd5abccfc5,2024-06-03,1276.68,PayPal,Subscription Payment,0
f25344c4-ee9a-4a89-a9aa-fca9c8750b80,0dcdf548-1a80-4d9b-9165-ea8e864e8e55,2024-12-23,6753.12,Amazon Pay,Order Payment,0
0710d5fc-50aa-4cea-a71d-e4f89eb4bd20,848cad9c-7565-4462-a3d2-3fd091f6d423,2024-03-02,4854.51,Amazon Pay,Subscription Payment,1
df63c4b8-d4d9-42af-9d1c-ffc507e76ce9,5f4321e9-f0e7-46b8-8680-d0c9d39e06d0,2024-11-20,3573.76,Credit Card,Subscription Payment,1
e317bb51-cb37-4bf3-a7f5-af7b79c01fde,bf847b08-5c1d-4036-8faf-66fc678f1893,2024-10-23,1882.55,PayPal,Subscription Payment,0
ab1a2d82-f89a-4125-b3b2-3109a4f04167,0d1ab5c9-ccef-4331-8a30-19a4cece37ab,2024-05-05,140.4,PayPal,Order Payment,0
88930b59-91a9-4524-b36b-959dd3bb206d,cb94f368-3e7e-4d21-b3b7-fc42fffccc72,2024-05-20,2292.12,Amazon Pay,Order Payment,0
63299252-e7c7-4de6-8def-8ef0cbde2dbc,e65acf06-f7f4-4de0-ab4b-da365a76e7de,2024-04-04,3871.68,Gift Card,Subscription Payment,1
ee5cbd0d-823e-4b88-992b-95ee7fbe499e,a20cfe63-83d6-4999-9f9c-02a1cf28fcc4,2024-08-20,2218.3,PayPal,Subscription Payment,1
953e4ae5-3101-4a8c-ae82-9049b2614bcb,86c92532-26bc-4e00-9dc2-7e2bc2ff4e2b,2024-11-15,3349.38,Credit Card,Subscription Payment,1
c4cd7306-19e8-4d56-b825-f531f011b088,515fa05b-72f5-4bf9-ad1f-f874e4e72a96,2024-09-26,1405.73,Gift Card,Order Payment,0
4c77a44e-40c5-4bf7-8582-3e639d01b14c,f77a39a4-641a-4070-b083-d22e0ed8d226,2024-10-11,4629.66,Gift Card,Order Payment,0
0f5428cc-4bb2-479c-a35b-25421112ad5b,c00107fb-2521-451e-bbcc-276919e1c067,2024-02-29,504.84,Credit Card,Order Payment,0
fb9ac8d8-b1f4-4198-8e2b-f6c5c7bc9fcb,93156dd7-64f3-4eab-8abc-e8cdeec90c73,2024-06-04,1836.24,Credit Card,Order Payment,0
eacf503c-d6cb-4017-8790-e5396a137228,03310eb1-de93-45bf-bc48-3e2d57ad8657,2024-04-27,1126.2,Gift Card,Order Payment,0
643c177e-a345-45cf-82ac-2d1a487fcebe,98938843-0fa3-4737-b38d-032db873b2f5,2024-11-25,1225.9,PayPal,Order Payment,0
3e3d2bd2-ecd4-403b-921b-52458309fe08,13fc186f-0946-4448-ad6f-dc9736cbf418,2024-05-09,2235.4,PayPal,Order Payment,0
7426e06b-4895-45e7-8ff6-0d4bac523b16,1e39e2ef-eb14-4896-b4c4-14286f2a7357,2024-09-03,7289.95,Gift Card,Order Payment,0
d3776e7b-0d1a-402b-8ead-2a09c0d86c11,f0dad3eb-c04b-446a-a602-64c3327e2fa4,2024-06-29,711.88,Amazon Pay,Order Payment,0
0e6f3bb5-673a-46f3-ab19-98cb7926040b,b525c86e-823b-4dd4-81fa-79df5b20baf9,2024-03-28,730.48,Gift Card,Order Payment,0
f771a5a9-4fae-4fdf-96f5-65591d63c5cd,31b618d4-3e19-48dc-ba42-c4e0f45ae7ab,2025-01-10,1994.58,PayPal,Order Payment,0
12f55be8-c2ad-4331-a390-50c0f1ef0bc0,eb4c41ea-560c-47d7-9637-2926174aa105,2024-05-25,6619.85,PayPal,Subscription Payment,1
1ec19427-df0c-4be4-b4d6-1fd4cf606a21,0c88841b-2416-403a-94df-0ae212690e45,2025-02-27,2195.42,PayPal,Subscription Payment,0
ec28f6a4-2e33-431b-870e-3b9ae18e34ff,f2171456-c68b-4c21-809b-92cc7f01faa2,2024-10-26,1051.6,Gift Card,Order Payment,0
7d546a17-f1c4-45ad-b4ac-c266e086b29b,1f2f1613-5f05-46b8-84b7-0ea95164315f,2024-03-03,703.52,Amazon Pay,Order Payment,0
5351d3b5-fc21-4e7a-b495-1b973daff720,3f49e0ec-457f-43c6-9165-ed5cfc75e0b2,2025-03-13,2685.8,Amazon Pay,Order Payment,0
be38b599-f321-4ac3-b9bd-6bf4f4f2071e,0667d9c7-0782-4301-b504-d492dfed592e,2024-11-15,2734.55,Amazon Pay,Order Payment,0
40f15a02-0ea4-450e-88a8-cf970deb167b,cbcfa3f0-4551-4182-afc7-062850b72d7e,2025-01-07,1224.0,Amazon Pay,Order Payment,0
e365d460-1109-4c85-b0e0-50258105dd3c,abec8546-c108-4bf2-b330-2100dc34b685,2024-08-05,4810.59,Credit Card,Subscription Payment,0
687bca25-e4cf-4835-8f0b-5bf3a9d22b91,50bd2dc5-504b-49e1-adde-58cd9e0315e9,2024-09-08,1819.36,PayPal,Order Payment,0
9e9bc453-3ba9-4fa9-8015-ced5aadbf7e5,d4d65f68-281f-41ab-b241-3130e2c19fb0,2024-01-07,9803.1,Credit Card,Order Payment,0
63b96ec1-ec23-4434-b2a7-39ce1a4c6a54,382b2650-33a3-4d5a-aa2e-cd78f66a4595,2024-04-14,664.73,Amazon Pay,Order Payment,0
6288caa3-c58d-439e-a673-d2a8428076a4,74336823-c2a8-4353-a3d1-f1c0c6012393,2025-03-06,5002.9,Amazon Pay,Order Payment,0
e486dc83-d1bc-48bc-b18b-e80e52d3b998,64ad27b4-3dfe-4501-a8d6-79cb0e041569,2024-06-02,6039.8,Credit Card,Order Payment,0
8bf0f167-b6fb-4dae-b3df-10520f3f7911,ffc9527e-5652-4812-97ae-f074405ed3ed,2024-04-25,1695.96,Amazon Pay,Subscription Payment,1
ecc7a107-3049-44fc-81b4-98b1ebe6bca2,0db0e3b9-661a-40e8-bf4d-fe60ec36d0f9,2024-03-30,558.85,Amazon Pay,Order Payment,0
a9f5da96-6973-4967-bdfe-880d36c60fcb,c5b15425-3f08-41e2-96d9-08bb311f2c45,2024-06-01,2796.35,Gift Card,Order Payment,0
64bf4252-9888-43f4-9a8d-45a0cd8ccda9,a93d7fcb-9cf3-4999-9b21-1acfa4ec8219,2024-04-06,1902.8,PayPal,Order Payment,0
a166773b-5f45-4ea5-89bb-af0d8c0590fa,af6d00b4-d1bc-4e3e-9c50-12dd29f2b470,2024-03-09,2893.44,PayPal,Order Payment,0
c026cb63-734f-4002-b173-43b9abb9ca12,4562d267-0cfd-4d66-9c47-b825bef9cf42,2024-07-15,2106.62,Credit Card,Order Payment,0
1df4ae83-5b58-4a48-929f-8d25ec033b6c,8a76a1e0-5de7-4ff4-8eb7-b85e8bcfa0c2,2024-03-20,2958.3,PayPal,Order Payment,0
02f7e965-89e1-4237-90c2-815c6158bb62,90db5882-5c97-4255-af0f-45040e519882,2024-11-12,936.44,Credit Card,Subscription Payment,0
aa2a633e-da14-48b6-9638-a78023be44a6,a3a365b1-7674-4229-b95a-38a030b45bab,2024-07-07,4890.2,PayPal,Subscription Payment,0
79b9d9f2-a984-4eb9-8920-60554e4c08d1,9b2ae3cd-9c1f-4c79-bbc7-8ce8febc7f35,2025-03-30,1732.78,Amazon Pay,Order Payment,0
e209bb54-1c58-450e-811d-021b81e9a8c8,0d4c45ba-0f99-4221-aa4a-f66dbe7f0c3c,2024-05-28,907.02,Amazon Pay,Order Payment,0
c58b5e40-b91d-4dc2-97fc-94ffac4791f5,071f0ba6-1f11-4ebf-83bd-87687aad5c8a,2025-01-02,35.42,PayPal,Order Payment,0
7bbe7c94-bac1-465b-a15a-c48a58b5ae03,ab81588f-8cd7-4638-8bf8-63fe11e4a735,2024-07-24,2449.4,Credit Card,Order Payment,0
f04e6103-16f4-438a-83d9-142ac3eb0c4c,db734448-b08e-45a9-b3ff-a6b1dec07c93,2024-04-22,388.36,Gift Card,Order Payment,0
70dbe2e9-f83a-4da2-a863-0b0377d61211,574e1b40-afe6-4590-8689-f794b68bce2b,2024-09-25,1717.95,Gift Card,Subscription Payment,1
13d568b1-0e6e-48ed-aa27-8c34899db171,edf73e92-0dda-45e6-908d-0f0e46b3f511,2025-02-11,5406.9,Amazon Pay,Order Payment,0
637cc753-5421-454a-b1c8-8c60088c0b56,ce598f8b-7993-444e-8175-bd1f445869aa,2024-02-15,3619.71,Credit Card,Subscription Payment,0
cc661519-2a1e-4ea1-8a55-290702be2aa2,af3caaf7-e99d-4e67-b144-50e5cfa118c4,2024-09-27,5510.67,Gift Card,Order Payment,0
1f17f479-832f-4801-863d-2ae1c3f92671,c7a002e9-6217-484f-8b72-2836219da20b,2024-08-22,2204.94,Gift Card,Order Payment,0
7bb31322-6099-44f6-9377-31e25a5c2847,16310e5f-fc55-4404-b813-9b7db81b93fd,2025-01-27,5736.55,Gift Card,Order Payment,0
9560ffd2-7424-46f1-9dda-2e61075fff40,5e730d7d-a841-4645-af86-3d15de1e3091,2024-12-01,1700.4,PayPal,Order Payment,0
a35dc097-eb97-4aaf-9020-c13d98b9b575,06de11e5-e871-4cbb-86ea-f0d66e8c540a,2024-09-02,138.42,Amazon Pay,Subscription Payment,0
2131d61f-0129-4d48-96f3-db614463d28f,d524826a-9753-4c79-97ce-4cc7febc14c4,2024-05-15,8912.5,Credit Card,Order Payment,0
13cf480b-06f9-4d30-9bf4-52a042064ac0,d1cb2aad-c086-4623-9a24-de95cc82181c,2025-03-15,2205.92,Amazon Pay,Subscription Payment,1
5f8b6532-d979-4e96-9833-6ca986d4a4ec,3771f22d-34bc-4a46-9d00-735b4d2d79ed,2024-10-30,1658.36,PayPal,Order Payment,0
5282fb54-a9f9-4914-989a-91472b804903,68f43953-0582-42ff-bca2-2710fbdf4607,2024-01-20,1999.08,Amazon Pay,Order Payment,0
0a941d5a-0454-47bd-a196-7e27a21c7a08,53902206-dd37-4dc7-a586-5648f7bcb242,2024-11-07,3975.52,Gift Card,Subscription Payment,1
fb649a11-c003-453d-b491-fb461e55ea9a,be154f94-3d38-4317-b9ce-af1d61364dd7,2025-02-06,379.24,PayPal,Order Payment,0
520e3a7c-55e3-4029-b755-4283523daf52,afe6719b-0414-4606-967c-412a99e1604f,2025-03-03,1261.74,Credit Card,Subscription Payment,1
05ac4a85-1830-4bfb-acb7-46bc8b81c639,03a1cc95-ec14-48e5-a60c-f4c2009bb448,2024-04-23,5162.24,Credit Card,Subscription Payment,1
427b2c2a-ddb3-4bbc-9fba-6d425d903c20,25eb1962-fa29-42b6-8e83-3d4d4bba81c6,2024-04-28,1047.22,Credit Card,Order Payment,0
48645a08-c1c1-41b2-83bd-9cb4154a6569,e80136fc-a8f1-471c-a4af-e884e1b2ecf3,2024-04-19,368.31,PayPal,Order Payment,0
a0d68666-9659-47ee-bb49-e1ae45131392,59b63e02-eba4-4f09-aa47-ef564d968cbd,2024-01-09,2016.68,PayPal,Order Payment,0
f81c521d-925b-42e0-9e91-384680b73fb4,970b3a9b-32a4-4496-9a97-6d321d8c409e,2024-03-01,829.2,Amazon Pay,Order Payment,0
ef59d87a-10b6-4190-aa4a-3a1d331f811e,0bb18fce-1a28-4685-8753-e46bfed015f6,2024-03-07,1796.46,Gift Card,Subscription Payment,1
d2df6e43-3f05-4dc5-9941-9e1a187a2940,21a953e8-c589-4373-bc3d-71ad212cf3e4,2024-07-12,193.32,PayPal,Order Payment,0
1037ff84-5558-4c8f-aca9-acfebfac0da8,6dd99065-8dbc-4abc-8722-7ce60b9f75a4,2024-01-31,1860.66,Amazon Pay,Order Payment,0
61100dd2-eb75-4d16-ba78-685dc3898416,dd912f4f-c006-4757-95fe-9edc773b246e,2024-01-07,997.02,Gift Card,Order Payment,0
adcd350d-3470-455f-96b4-e6acc8036a31,4087cc53-26eb-4fba-9da5-5b1870715bae,2024-02-21,4758.7,Amazon Pay,Order Payment,0
836538b5-2053-420e-9401-5181740d981b,7202e6ec-032a-436f-934c-0cc91890e02b,2025-02-28,829.8,Gift Card,Subscription Payment,0
14127496-f724-4164-bb6b-4441aa837f09,b152f668-7b65-4b7d-b084-880346344190,2025-02-06,5752.08,Amazon Pay,Subscription Payment,1
c2bceff7-47d6-4064-ac35-119bc37942b7,a8a2f499-6e01-473b-afd8-9cde278a2607,2024-08-08,5984.82,Gift Card,Subscription Payment,0
eee62896-c712-4da2-94a7-f4be7f532fa4,94f74bc1-dcd1-4521-9440-09ebd4c5356b,2024-11-28,1200.83,Amazon Pay,Subscription Payment,0
0f4754ae-4351-4ef9-a80e-37f8a217dbbb,359650b4-8263-4007-a32b-f23b34afc8b3,2024-04-14,3588.04,PayPal,Subscription Payment,0
36c5dc01-b70c-4f04-a9e2-77ff47ade526,5fd23a71-014d-413f-a0a3-b834914572c4,2024-10-24,1623.46,Credit Card,Order Payment,0
62a7c713-521e-4fd7-a031-57461080d5e8,ae54c729-604d-4bf8-92f0-87f294620f5b,2024-11-23,68.49,Credit Card,Order Payment,0
1f471952-866a-4050-8035-af4846036b2c,f6265008-086b-4706-a8b7-f56003459d3e,2024-11-29,206.46,Credit Card,Order Payment,0
f44b3cb9-84ba-4f43-8da6-d62c89f7f807,7363748b-fcb1-4ffc-a2ef-0c01fdf04a3a,2024-07-20,910.86,Credit Card,Subscription Payment,0
53b8e9b0-3148-460c-a1f7-2a82bae0e16a,bf1baf63-7841-417f-acb0-448695df758e,2024-03-05,768.25,Gift Card,Subscription Payment,1
d3813345-a9cd-4464-9d1c-a66c94da52e2,91c40e75-22fb-4216-9c95-f328db16ba11,2024-03-11,737.1,Gift Card,Order Payment,0
c8499eba-5923-42a8-8dd4-09e2fd64a228,dd564b62-7da2-495a-b9e7-9db8034f1097,2025-01-31,2895.68,Amazon Pay,Order Payment,0
d58e376a-98b2-40d3-a9e0-28ddd1f8fb5d,a3a2d9cd-4f6d-49cc-96eb-74102cfbe1ac,2024-03-18,1342.02,PayPal,Order Payment,0
5c58baba-d52e-49da-aee4-45f0c3d9508a,2111cb95-c724-455e-946e-9a9bdd282f1b,2024-06-11,94.92,Gift Card,Order Payment,0
d712b1ca-47f1-4cbe-b113-6571c6f6263b,e99113af-d398-4812-8027-5c6959111ee7,2024-11-06,2693.25,Amazon Pay,Order Payment,0
930d4967-5cfb-41ef-b0d1-a357ffe9594a,36f4cfe7-0310-4774-b754-853ad6e43b3a,2025-01-12,1694.97,Gift Card,Order Payment,0
0d6c10b5-6afb-41e6-bce0-23422d6d4048,dcdf2c13-fd27-401b-a68a-c13eaaf53792,2024-03-07,2397.52,Credit Card,Order Payment,0
413a41af-c64e-467f-9991-c9bb7541e745,e3784485-8cb2-4a4d-9f98-d1de55798588,2024-09-03,1000.58,PayPal,Subscription Payment,1
f206efc2-3bfb-4b3a-a13c-b9aaa3ba2403,7d222b55-74d2-4146-9425-c92daf865a2b,2025-01-20,4042.3,Gift Card,Subscription Payment,0
e7424fa3-c790-45b3-9e3e-9d884d0c9371,0ecfae72-cf05-47b5-8f9b-fbd62dc31465,2024-03-25,1969.0,PayPal,Order Payment,0
c4b6a5ce-f532-4050-87ef-a154663367bc,112ecd2b-596d-4c6d-958a-3d80587bab90,2024-03-17,3776.43,PayPal,Order Payment,0
2605fbb3-55d2-4807-964a-42c4e90d7a8c,b327f5df-574e-470b-87a3-28accfc20f71,2025-02-20,2016.8,PayPal,Order Payment,0
788efdf5-bb01-4419-ab0d-6306404a13a3,9fb33dc2-168b-4e83-bc7f-b870c52ce97d,2024-07-07,132.86,Amazon Pay,Subscription Payment,1
691cd34a-f6d8-4944-8478-3f5820c194e7,330b4d73-6544-4918-8d88-19ecda8c9194,2025-01-31,3189.84,PayPal,Subscription Payment,1
2208a934-c459-481d-8909-512d0bcadd73,631e1f08-922f-4bca-8ea6-82f3f36b5a23,2024-01-03,6329.75,PayPal,Order Payment,0
ec8ba8b4-8163-42a2-8464-5ed6bce528c2,39503b67-34e1-4979-970a-b2b96d29d1a7,2025-01-25,1949.44,Gift Card,Order Payment,0
33c916d2-c481-4594-b370-c6765dad2925,181412d1-642a-4165-9426-b96c721abdec,2024-10-02,2574.93,Gift Card,Order Payment,0
88e2abe5-c664-4d74-8ea3-997879bf4792,fc705e80-055b-45c4-a47c-f6967eeb8031,2024-05-19,2647.94,Gift Card,Order Payment,0
