SubscriptionID,CustomerID,ProductID,StartDate,EndDate,Status,RenewalCount
a83f9bc1-a118-4c01-81e5-a735544b6d29,2ad138dc-8ac6-4733-b997-fbfc6cc3a25e,f45790d0-8db2-46ca-87d4-24b89f897fc9,2024-11-27,2025-11-22,Active,2
a03ec876-f24f-4243-afb6-0935ead0c543,95fd379f-2ed8-4acf-983b-f20dbd1f6f4f,3bbefe33-3395-46a1-a78a-24e2cc491cfc,2024-10-22,2024-11-21,Expired,0
9f36f502-3321-4540-bebd-59504a81871b,f3d9f475-35a0-48c7-9d93-7532c1905f9c,92e6c471-ead4-4dfd-9301-6d64892b05b4,2024-01-29,2024-04-28,Expired,0
539ece34-74e8-44a7-95ae-375ac9120dc7,c53857ac-3676-439e-b193-3e226ffffec9,6412703c-96f4-4dff-abc6-a200871be5bf,2024-10-24,2025-10-19,Active,0
65f4d8bf-b2a3-4009-97f2-a849c91f295a,e37baee0-7364-4973-8b61-af7c2ea8cfed,1c5b5474-7394-4fa0-b49c-ddc935070585,2024-04-12,2025-04-07,Active,1
c95ed320-c41c-4734-889b-ed1351dc2102,8d2c2815-4a4b-4b42-818c-59df3d820652,790520dd-fbb6-4c48-9153-4af63f91e698,2024-07-13,2024-10-11,Expired,0
4a5cd7fc-e7b6-47c5-814c-b401de2c09cb,328bb4d6-81b7-478e-af9f-847b21da5faa,9927a671-ed84-4991-8b88-588b174f2e14,2024-12-07,2025-12-02,Active,5
33db56fd-8cdc-4b6d-8fcc-3070550d7b3e,8367c064-3a84-4224-be0d-74c637da5f61,6f188f9c-3ab7-4867-b499-baab1d55aa8e,2024-10-16,2025-10-11,Active,3
fa9786b3-db9a-4fe9-9394-e864742a0f98,22d685bf-d35d-4c04-96af-6db46d5b6c06,6df02318-7f9b-47c7-be54-1be21fae2464,2024-07-05,2025-01-01,Expired,0
989c4981-79c3-4aa5-81eb-fd02f53d582a,0a569e84-96c0-461c-9c74-7738410fda5e,f48d08e8-0c80-4f8f-8d6d-5f17f84b7f59,2025-02-05,2025-03-07,Expired,0
c1b04379-67b0-48a9-b234-26fcbb0e86da,9ffecdab-184d-466e-80a8-b9448a309665,76fe38da-0e58-4b66-ad8a-0854dc906d2d,2024-02-07,2024-08-05,Expired,0
fe72d3f9-3e5a-40e7-a857-b8bc5814e30a,053a9d0d-9cf0-43bf-82a4-fb8567a8d1d8,e39aa7f6-2348-48f3-951f-d92a7fe922ec,2024-09-25,2025-09-20,Active,1
cebdda09-9758-4f91-85e1-720fb3958290,a76fb2ca-879b-4773-9202-0a12fd5cd298,8659d537-58d4-4ab9-bdb5-afcaf93325a7,2024-03-02,2024-05-31,Expired,0
da03736d-cd4d-4eb1-8df6-343c91e5d2b2,69924258-46d2-4de3-81a5-5901cab80fc7,98a41c23-9cb1-4026-9115-30250bc58ccc,2024-07-06,2024-08-05,Expired,0
9e148ed7-45a9-4bcb-8e9c-c8cceffadaba,2669bf73-2150-48b7-b22f-baf73b7147e0,5ebd1d3b-3f55-43d4-bc8d-f0ffbcd3cb1d,2024-03-15,2024-06-13,Expired,0
629375a3-dd5e-45e5-8ee0-076daface3e2,a89adf69-df16-48df-b2b8-3e0d2d48e704,2454d0a8-819d-459d-96f1-d53bb3103f17,2025-02-17,2026-02-12,Active,4
b269a334-10bb-4944-806f-e1ce2a910bd5,9ebdf46f-a400-41f9-a80f-4fe77326b50f,cfbf45a8-0709-43dc-bdcc-bd11a12c7817,2024-03-07,2025-03-02,Expired,0
ecff4020-2a15-4941-82d9-c8b7ca9aace7,ec23dcb0-788c-4a4d-98fb-e284630d14be,4df43329-9011-4ded-abaa-7f1710569e3a,2025-02-09,2025-03-11,Expired,0
bd6d054f-60a2-4ef4-8fe2-21442c9a509c,aa445152-72ed-4719-a11a-cf65d0bbe1c9,3e9e1b43-707f-428c-8c38-f868746fba41,2024-11-26,2025-02-24,Expired,0
4957067c-c6e4-43cf-ab09-8dfef217b835,ba0ece50-3e4e-4f05-9bd5-cab120dadf82,e15287d7-f452-4426-bc1d-2ce29818dedb,2024-07-25,2024-08-24,Expired,0
42894ce6-d8e7-4f00-9197-37d970d1f951,b01f8a6f-2588-452c-8082-f573ec4d41d1,1c7dbe3e-2702-4b1e-9833-ba6fb00df648,2024-07-13,2024-10-11,Expired,0
caa5d76a-5111-42bf-9fb4-af0349ce93ac,f56e553d-2871-4c36-9ea1-22f9984861c1,15820f22-0da3-4f46-9ccb-05df68900e59,2024-11-18,2025-11-13,Active,2
abc6e294-1b22-41aa-8c35-f8edff5a8c94,1c20907d-fa48-4fa7-a294-845963c9aaa4,c6f04816-d27b-495d-a6fe-dbc3a65c2c88,2024-12-30,2025-06-28,Active,3
e8387373-c933-46af-8bbf-f5fe9a6ee952,64ddfa7b-940f-4084-a062-6bdee10af2f4,d3d8a7f4-fa81-4d6a-942e-fd36671e05cf,2024-10-02,2024-11-01,Expired,0
cb2a5d82-9c8e-4760-bbd8-1c134d6ab9d4,9556ba81-3345-4733-b2ca-a36c6981c950,9c5c7390-3afc-4f93-bbce-3dbdefc1c204,2024-08-23,2025-02-19,Expired,0
da0a5231-0895-47a1-9a91-c9a15ea58589,ce99943e-2c9b-4d45-b0aa-f60be06b3562,45c76d4c-15d3-4956-b5d2-90beccc552e9,2024-03-27,2024-06-25,Expired,0
595b1b56-a8f2-4388-b675-e73ddc30d356,ec23dcb0-788c-4a4d-98fb-e284630d14be,30971e67-6f01-46fa-a30b-129a4fd81463,2025-03-29,2025-04-28,Active,5
76d0824e-642e-4c62-8eb5-c48acc52d20d,825c6422-ad2d-4d2d-b6af-b6098264ce60,3f722dd1-3d68-412c-8f84-3974e45711f9,2024-02-27,2025-02-21,Expired,0
c32cdcea-12b8-4f76-9f20-cc828ae9353d,131cb845-1236-4d42-8143-4b1194af2553,0e63a825-b9c9-4ef1-b2b8-5d9978301b63,2025-01-09,2025-04-09,Active,5
e4b9efb8-ca80-4cd7-ae01-47d7870a8486,391dcb6b-b19d-4271-b791-cc2e0d717a2d,977daa27-5d8c-4925-96c8-972193fd5a5b,2024-04-07,2024-10-04,Expired,0
1a360d2d-e649-48d2-b482-7ade52a5ecce,d034b80d-ea9c-442b-ba53-722ff01d1629,6ed07a74-4905-4bc4-a7d4-04eb604dea4d,2024-09-13,2024-12-12,Expired,0
8aece4dd-f1e8-465b-bd29-2119a8ef1054,fb012126-fe81-4e3c-9793-a855288e7966,87194393-0998-4913-81a0-364fcdf7d6a2,2024-12-31,2025-01-30,Expired,0
d382690b-1cc9-4d50-a700-c848f2a88d9a,d244d9e3-e372-46ba-a443-4d8bc95d70b6,38a2f317-2e7e-4c6a-9022-4e8a0318964c,2024-01-10,2024-07-08,Expired,0
dd289c32-05f2-4a02-8200-6d12e14ecc82,fc21be25-fce7-4bc8-af9e-31d1e92296a0,0dc29c8c-90bb-4d0a-9569-694cc7242802,2024-02-20,2025-02-14,Expired,0
aec21d94-42e4-472f-8efb-664b841de6b1,33200f64-1c3f-4344-8e1a-edd9d0cd522e,97d37ffa-6bac-4925-96e6-9f445c537167,2024-05-12,2025-05-07,Active,4
50518100-8281-44dc-8a06-19aa20dbf955,79b2c666-f764-4113-b94a-c63e2906c9db,0103a560-2deb-4db9-84fb-d88394bea575,2024-11-15,2025-05-14,Active,3
6a6dc2a8-14fe-4c26-9036-e2570f40f1f4,867c7c72-ac65-4c0b-8bdd-ab489ed619a3,2454d0a8-819d-459d-96f1-d53bb3103f17,2024-01-21,2024-04-20,Expired,0
6f9b3487-ef72-4d76-b511-950af294722d,369a6a07-8238-4654-bc90-99154de5dc17,0927a1da-7c17-4d3d-986d-8d02b11c61b1,2024-06-12,2024-07-12,Expired,0
e254fa16-2fc2-4f21-944b-3604d67ca38a,d4087c04-cdfe-4a23-98eb-db891c9278bd,b737fc68-27c2-4822-8163-0e5ef0be88e8,2024-06-07,2024-09-05,Expired,0
ce4f3d15-32c9-4801-b474-809f4380f5a8,1e83f3df-2778-480a-a65a-0e0005efb03f,cc5c79a3-b014-45b6-a0c1-66122856873e,2024-01-18,2025-01-12,Expired,0
e084a0ae-f858-4235-a69e-64a4758af6a3,59acdd16-1792-4445-84a6-245537914089,5bb29d92-2d29-495d-9461-1bf098a11e0b,2024-10-14,2025-01-12,Expired,0
000ac137-6533-4977-a836-269374ddbbac,4b583be5-de9e-46f3-8465-8825ed718c01,82a96135-8f67-43b0-b334-595e378f5791,2024-02-18,2024-03-19,Expired,0
a8359207-cbe8-4c14-aeb2-a56a474ac3c7,8de22e1d-7fff-4e39-ba4c-c3bbf3390cf9,657202bc-6a90-49af-804d-ac7979dcfc6d,2024-07-12,2024-08-11,Expired,0
546e0299-87bd-46e0-bff1-b80685f42b8a,8891e459-97af-47fb-bfcc-85599f74578f,e5f43f48-a074-4fc7-bdc9-b1c37cfec6da,2025-01-25,2025-04-25,Active,4
2229dc05-996e-4ae0-aa79-12280ca0256e,24ee0f39-1a01-4499-b884-46cae08c1da9,ed6eef99-6e09-4d26-8869-ceab488a9188,2025-03-14,2025-06-12,Active,1
8bc6ea1c-a9df-45e4-980e-36ff935bd351,df1bec78-94aa-4e27-9293-96327f3a83e2,975ca809-15b2-42be-a280-e1723c25cff3,2024-08-30,2025-02-26,Expired,0
798d4edd-b046-46bb-b0ba-1c5743efd3c6,e3a31679-5fda-421f-9b7f-6b848d4b9e49,896882d4-ddf4-46ae-8478-d9f7888731b6,2024-07-29,2025-07-24,Active,4
42852740-7a5e-4d51-b0c6-10edbc12e8d4,f1a3dddd-0f43-4fbe-bb2f-462748106fe7,39e43765-e262-4361-b480-dca5a1e5457b,2024-03-14,2024-04-13,Expired,0
85c036c9-f7f5-4013-9b26-4dff68ed956e,1c8779c8-0322-4cbf-a44c-6861a78fad19,76fe38da-0e58-4b66-ad8a-0854dc906d2d,2024-08-11,2024-11-09,Expired,0
8acf2b30-b752-4050-af0e-8d1cd0106710,37c417ad-6c0c-4ba7-96c6-806abf0a8b03,2f8e1631-e971-4b8f-86da-0427b0bd1612,2025-03-06,2025-09-02,Active,2
1fbdd1bc-d303-42e1-815e-d73771937118,f5e98406-c449-458a-9b38-46ae4fdc70c4,075c52c3-189f-416c-96a4-c73fb723e5a8,2025-03-01,2025-03-31,Active,5
95cab431-4af1-4194-af22-c184f0b5c47a,383c894a-6026-4dbd-913e-f8da2575b46d,f6c7b777-56ab-4d4f-8798-be064c766234,2024-02-10,2025-02-04,Expired,0
012c7e15-ce7f-47a4-8345-0bfc43e21178,3d4536b2-106b-4780-a487-662bdd6505d9,eb62898f-ceed-4ca3-90bb-97e70cc2d2f8,2024-07-15,2024-10-13,Expired,0
ff792f38-e767-412a-b229-91e7996f2daf,e1137b93-08fe-43f9-8c55-9d50525fa2b6,c6d64595-79fa-4393-8fe1-d6c3c4fafa4f,2024-08-03,2025-01-30,Expired,0
fd0697e9-b4d3-463a-9cf3-eaa093dae03f,0a1a7825-ee00-437a-9045-b332a70a9ab7,c3c460e8-1efd-4e59-83e6-a8afa30cbb9f,2024-07-26,2024-10-24,Expired,0
4f57e38f-2303-4970-90a0-1eeb62e424a9,d4a76b8e-b601-44cc-a91e-84dedd3e676b,4eff2ead-6eb7-4549-9930-f9af749449c9,2025-02-01,2025-03-03,Expired,0
8a90e475-e984-4489-bb17-40d136e7b3a6,5724e4d6-aa25-4b3c-8d1b-79f1728f5139,385dabdb-33e9-4ea5-891b-80cb8140d558,2024-07-09,2024-10-07,Expired,0
e10348e6-2686-4953-8fa6-d46dbaceba8d,f905489e-781b-4f1d-b068-325a8cd84b3d,b6180237-f190-4068-85d2-5b77ba45cf93,2025-03-26,2025-06-24,Active,5
1c8c5903-5a6e-4c39-b9ce-34cc27420c6c,89587cdc-df80-45a3-9274-8ce0a177644a,405254a5-0815-438a-9e63-0f6675dac6d2,2025-03-23,2025-06-21,Active,5
00f42256-8715-4a1b-b992-37bd1664973f,36b21f93-fa6f-4d69-9d0e-8439ae961841,5ada7e55-d29a-41f0-8d04-1b06ae59f067,2024-07-24,2024-08-23,Expired,0
5dcdfddc-c341-4a11-8ed3-cab061db51fe,8f51a1b0-3071-47fc-80e8-e43b99384fe2,da14fb98-e320-485c-ae3a-dcd78371588a,2024-10-28,2025-10-23,Active,4
8df8c7d9-5ce4-4a5c-b85a-42f672db1765,fb012126-fe81-4e3c-9793-a855288e7966,15820f22-0da3-4f46-9ccb-05df68900e59,2025-01-29,2026-01-24,Active,3
a1253ab6-ed13-4726-8b22-3e9d27d0da7f,bd32623b-bd90-4c15-9b62-5aa8a1754ff9,d8b1396d-0df3-4bf0-a208-4ddd70dc5516,2024-10-08,2025-10-03,Active,4
fb69d90e-8a35-4a4d-a9cb-10bb01f07fa6,c423a078-72ea-4e00-955e-a4c676492673,a95afa5d-0284-4381-b3ae-18fe20be5c3c,2024-04-14,2024-07-13,Expired,0
bf43e352-af88-4948-975a-241aed8c8f3a,5f6e2327-7a92-41f0-8c77-f83b28667417,84cbaf51-bd8d-42a8-8585-eb7a78a5166e,2024-04-09,2024-07-08,Expired,0
7b7335f4-f09e-4337-b358-61ac026ba4d9,67127eb0-5b11-443f-9ae0-d8dcae502aad,ddbef813-35f4-4610-a04d-ee8eb3693296,2024-05-21,2024-08-19,Expired,0
77fd64ab-e26b-45b8-8788-b50d6a231b24,dd6d0ad1-33c3-4818-8636-0764f71fc1d7,e1abcca2-a6bb-4167-b5c2-89d5ae2a1f01,2024-11-16,2025-02-14,Expired,0
477ac733-ce36-4aab-84fd-fba300786562,aa04d22d-f262-41d7-b0b6-b04e5f75d001,19f6cf7e-559f-4a26-bc8c-6941650200fe,2024-03-17,2024-06-15,Expired,0
0f5c109a-ddee-490d-8f17-879b299ca867,7ecc55ac-f001-4f39-8e58-8634a6eebc3a,12c6b87a-8e76-4e71-a22e-d2643fc83685,2024-07-19,2024-08-18,Expired,0
fcde35f6-c0c1-4b59-99c6-26401c759c1d,12343e70-cb71-4635-a5ac-7da602ea4f2b,de535c1d-4fd0-40d9-8f2c-72f6e80f49f9,2025-02-25,2025-03-27,Expired,0
6ef5ba71-da83-40b7-8eb4-7a186e1a2399,7f0ed4bf-2e89-40e5-a785-52f49b356fb1,bdb44b26-b9a2-4796-8ff8-6dfedd2c369a,2024-11-10,2024-12-10,Expired,0
a90db6b1-d9f2-43f0-92de-b174f96f5fa5,bd7b1a8c-0e2a-4be8-90be-fdcd16969c15,b0576cf4-0530-4859-9845-4aa4da36f74b,2024-01-25,2024-02-24,Expired,0
15df976f-ccc5-41c2-8105-a1beb43cc044,9def1fdb-0284-4330-9d89-2d8e4cfc31a3,cf7d5049-3d17-4e88-a76a-94f02f439011,2024-07-10,2025-01-06,Expired,0
d02d3130-a04b-4cd3-949f-08c4da79d4e8,3e29ed11-6fd5-4874-a896-27af22c17b63,1db866d7-725f-4067-bf9e-a0d726cde3d1,2024-03-18,2025-03-13,Expired,0
79ddac68-6faf-4dd8-98f0-28b73abe6a54,4a0abccd-db06-4754-816e-94b6d2806f79,0d1036e7-dda8-4f99-9a20-065b2408721e,2024-11-02,2025-05-01,Active,0
61a41a5f-6b5a-4e98-b095-f182141c366b,e6715d1e-cf8d-4f6c-982f-a033b8b0db43,7e02b8fb-7aec-4226-9b1a-9953217d8545,2024-03-29,2024-04-28,Expired,0
055d8016-fa91-42cb-a4fb-289c47b8833a,5fa55450-c966-4847-bdb4-b1486faff78e,f973d52b-8faf-4210-a149-13471e227aa9,2024-02-18,2024-05-18,Expired,0
378e98bb-8161-47ae-8422-e9804f593e62,db3448dd-ddec-4c6b-9a32-65c1df7194c4,e3b249ab-a6e2-4126-ab32-f990e81bd4f7,2024-04-17,2024-05-17,Expired,0
ecb996d6-ce9c-4d09-af8e-b7111d52b70e,ca05f077-0579-4573-871f-9007deffb89c,e1e52bc1-9d5d-4921-a0ea-b421e92f9d8c,2025-01-20,2025-02-19,Expired,0
b52658e4-a519-45a5-b359-22f2c76decd6,a0525933-0d85-47a1-b875-29789ea1b6f8,2b287e9c-893d-417b-af39-1079274722f1,2024-08-21,2024-11-19,Expired,0
c36fd86b-0166-4988-9c4a-15cb80bec83e,7c526161-6554-4dc1-a5f3-5b7562d83d6d,be4505f4-b741-444c-aed0-91b50a1a4da3,2024-07-04,2024-12-31,Expired,0
2d4eaa8f-73ba-45b2-b6c6-35f11a1fac3c,73a0a85c-8a69-437a-85f9-98682d8d2348,695ffda2-8e43-4fa0-96bd-a6022dccdfc3,2024-08-23,2024-11-21,Expired,0
02c0cad1-8050-48c0-837f-0f7a7e8fbd42,7918470e-6f28-4b26-be45-2a7f8f8222df,268a9018-08d0-4eeb-a0a3-111fb8a55390,2024-07-31,2024-10-29,Expired,0
f641f857-fffc-4ac4-93d7-d1adb8373259,6d4987b3-a603-4b77-83f6-3def3a217ce1,6fbfb26e-d50f-43e4-bf2f-ce3ac503884e,2025-01-01,2025-06-30,Active,2
45c1a678-7fab-4eac-8d7b-26755385e591,80d48cfa-0dd2-487a-92f1-f889dbbd3edc,6fbfb26e-d50f-43e4-bf2f-ce3ac503884e,2024-08-10,2025-08-05,Active,1
458acee5-4804-44f4-b33d-8025daff0f9e,12a61697-2d52-4598-a1cf-ffb37372f0c3,e08097d9-0488-4ac2-98a6-f9a5630ef64a,2024-08-05,2025-02-01,Expired,0
e277d78a-e971-430c-934d-bda6d69fd88c,15342c9a-8653-475d-83d6-07adebecd25e,e026328b-58fd-40f8-829c-d4d3cfc1a660,2024-05-21,2024-11-17,Expired,0
c440dbde-d50d-486f-bd91-3ebda6083a33,867c7c72-ac65-4c0b-8bdd-ab489ed619a3,dd18ed79-2e6a-4706-b835-faf8965cb1e1,2024-12-22,2025-01-21,Expired,0
c64c4b79-2e39-492a-812e-41c7b3bb3e26,5f1efd6c-e557-4262-8183-cb6d71ecc610,9927a671-ed84-4991-8b88-588b174f2e14,2024-12-17,2025-06-15,Active,3
055e3277-fc78-4345-ad3f-983f0cab5100,588ba41b-e7ef-40c1-9701-61414d9766f5,0e63a825-b9c9-4ef1-b2b8-5d9978301b63,2024-06-03,2024-09-01,Expired,0
fafa120b-4271-4c58-873c-dff6ee56783a,2fcfdcd2-9592-40ab-8939-1a1298b72802,01a543e0-caf3-403b-bf8d-cfd8448891ea,2024-03-02,2025-02-25,Expired,0
afcacbaa-fea5-4f55-b5cd-7c2c31064b8f,fb2f4d5d-121a-47a3-b05d-2f4f3eb7a798,483fb178-12aa-47e2-8fa0-98234ce8e4b3,2024-11-20,2024-12-20,Expired,0
481b622f-08de-43c0-b6f5-cf27f3b469de,927826b2-d6d7-4307-97f1-0729ac5a4cfb,273acc70-97dd-40eb-9cb1-89b5884e5488,2024-10-23,2025-04-21,Active,3
734fd7de-f71d-461b-b609-44601338bd2f,1bdf769d-d299-4fb8-bdbf-4c2eafb4cc08,25061433-fa55-4568-96eb-7fec300a598f,2024-04-04,2025-03-30,Expired,0
77c09a19-32c7-4fc9-b236-eb01b039aeb1,aa93228f-6522-42d8-bcf8-7b8e9e4d42cd,461251ee-4bd6-4900-a038-bb9603a4f0dc,2024-08-20,2025-02-16,Expired,0
eef7da2f-85e0-4a62-9c48-e1304ab3dbab,2f1d1946-c6d0-49e3-95ef-bcc939ab119c,64cbb204-4178-4757-a7ac-59f1d810eae3,2024-11-15,2025-05-14,Active,5
771c7e81-cdb8-4c9f-91f8-37fa6edb1e23,8de22e1d-7fff-4e39-ba4c-c3bbf3390cf9,83f4b405-e2b5-4391-9cee-4da0878854ef,2024-05-25,2024-06-24,Expired,0
029e820f-2bee-40c7-8e16-450de597c9c2,f6d871fe-2240-454e-a7ef-bc7354f1d396,b5fb6436-c187-4e5b-83c9-45ad620ab8a3,2025-02-27,2026-02-22,Active,3
2759576b-c83d-40e2-a1b9-90e9110b4419,167a30ed-3eda-41a3-b7ed-c30a444fba3a,361e318f-50b8-4d31-8c7c-f51ef6336fc0,2024-08-05,2024-09-04,Expired,0
d579552f-4de2-4029-8566-a2cd6ffbda80,dd8f3f67-23bb-4a15-a94c-5b3c708de0b5,afaf0ec9-b317-4be3-aa3e-b9c350b8ae8b,2024-04-25,2024-10-22,Expired,0
13d1d1c2-5db7-4ef3-9aba-b21238c791e8,3bb5baaa-6c33-42a4-b252-405c2a0640a5,a6364719-aec3-42f7-b1fc-adfec5dd84f2,2024-11-12,2025-02-10,Expired,0
01cb55a2-616d-49d6-a729-afc0c5e72e54,89587cdc-df80-45a3-9274-8ce0a177644a,4df43329-9011-4ded-abaa-7f1710569e3a,2024-07-07,2025-07-02,Active,0
381c40fe-0e5b-4043-a030-c281acd5737a,b2ec8550-9d9d-4773-b48e-5417c8779eb7,73e76d1b-846c-4eef-987b-43ce1dabd160,2024-09-25,2024-12-24,Expired,0
d79a825e-3c7e-4daf-8020-0f4d7065ce96,d287f582-bb31-40ac-8035-29f1110625e8,405254a5-0815-438a-9e63-0f6675dac6d2,2024-02-15,2025-02-09,Expired,0
6a326392-7309-4d85-806c-0dead4ff026f,7728be2d-e109-4618-bdf6-ebb3fca23940,0314b3e8-677a-44d9-983f-776affb31e18,2024-09-02,2025-03-01,Expired,0
08fdded7-6ec9-4d44-9d5f-ce2c32351115,825c6422-ad2d-4d2d-b6af-b6098264ce60,d1086452-af77-4dae-966c-7a5c7a46a99f,2025-03-15,2026-03-10,Active,3
691dfa37-1624-4085-a3d2-31fc50a4d380,f59ebaa7-7c28-4d5b-bd71-757bab7f914a,a95afa5d-0284-4381-b3ae-18fe20be5c3c,2024-11-07,2024-12-07,Expired,0
1a46be91-a8d7-4156-925f-740fa05f71ae,98fa4f7c-bded-458f-984e-803e12e07d29,110d64b9-f23a-462b-a629-f70671ba09d4,2025-03-03,2025-04-02,Active,0
f6712853-2316-4263-b91d-ff018eda08c4,90c51cb0-1cbe-4059-b976-a6daa20f7ae5,25061433-fa55-4568-96eb-7fec300a598f,2024-04-23,2024-10-20,Expired,0
3a68f068-5ba2-477c-9b17-86ae36f1db28,91c9f531-01d4-4861-8477-ad72a7f9f03a,1df3e65a-c7a8-4c8c-8f25-22dc8b848f08,2024-03-07,2024-09-03,Expired,0
5339796c-1767-4532-9872-797d516d9bcf,f35104b5-f781-45aa-ac00-3c3df1641061,c6f04816-d27b-495d-a6fe-dbc3a65c2c88,2025-02-28,2025-05-29,Active,4
714e1c68-cce6-4338-a580-d47176b19745,d059530c-ae65-4e85-ac0c-4e7950c40502,099415a1-36ce-451c-83a2-810608eac402,2025-02-06,2025-03-08,Expired,0
1d51b8e0-438a-4def-86e1-35bef27fe29a,b672b3e7-89fb-4831-ae06-7b5e42011b32,ef76a924-6305-4664-a6d3-1dd9290f6b49,2024-08-08,2025-08-03,Active,0
7dbd131c-ed2d-4ea8-b1e6-dffe699e484c,fbe42bcc-c1f8-45f7-8d93-aa67539d6b76,cb0a26ae-1b55-487a-b5fc-9d34e356fdb8,2024-11-28,2025-02-26,Expired,0
7e9a0d10-3bc7-4af6-b54d-f68ca8f6fe39,2ff16b4e-50f5-4695-9947-a4d3526dc44f,877129f5-53cd-4a2b-841e-001a22a184c8,2024-04-14,2024-07-13,Expired,0
3f29d937-9962-46a2-bf37-4b22f994a39a,ab7fe117-929a-4f3a-9020-b4b12a078f5f,8bae0a5f-814e-48ee-8c4f-77c4f058327e,2024-07-20,2024-10-18,Expired,0
653a3704-ebe9-4f51-a35f-420224c1650b,2f993dd0-00cb-4a50-936e-4c2eead4a4bf,ee7b8146-db9f-46e2-b9c7-f66351f8193a,2024-03-05,2024-04-04,Expired,0
36a2cb84-dc4a-4857-9132-eb1799beb63e,a4a9c6e9-9ba2-4fa7-a362-7ae3e09e6c69,583e887f-7c87-4dd6-8fda-1087d0197589,2024-09-03,2025-08-29,Active,5
596cd241-3b18-4da0-9c6c-33be7a8f16b8,ada14ff6-ddea-4d5e-81a3-60ee4491b792,219459a8-b0fa-4dc4-936f-ed8c2ab5158c,2025-01-20,2026-01-15,Active,0
1a05fa22-a093-4573-b520-891bc2dc8ff8,67127eb0-5b11-443f-9ae0-d8dcae502aad,a90a1ccb-837c-4d19-b730-122c83598ad8,2024-07-07,2024-10-05,Expired,0
9c2e0679-9af7-48c6-a55f-657fed3ab0df,aa445152-72ed-4719-a11a-cf65d0bbe1c9,619d7dac-7759-46c4-8a2e-b43062d5e60f,2025-01-31,2025-07-30,Active,1
e25fe1c1-5340-4750-809c-e5bf7019eb49,7b45f8ea-d8ba-4fec-ae7a-6f4a3b50a9f8,39f1a4f8-6004-427b-9112-7b802a22e6f6,2024-04-03,2025-03-29,Expired,0
7e351ea8-1e57-47c7-97c4-0c1c2f4a353c,98fa4f7c-bded-458f-984e-803e12e07d29,ba2d9c7a-fa18-487d-9143-c0b877d57500,2024-12-30,2025-06-28,Active,0
440b6fe0-d15d-415c-8fe9-0d4b692b3497,e974e0d1-2859-4edd-bf09-822e386580b1,c6f04816-d27b-495d-a6fe-dbc3a65c2c88,2024-05-21,2025-05-16,Active,1
4a26ca80-b321-4fe4-8860-72b2e816e70b,d079f113-bc94-4dc5-806a-c16a24657967,dd90ae66-9dcf-45ac-bac6-420a5a39d43d,2024-10-04,2025-09-29,Active,2
0a0506ec-38ab-4020-8864-c6c7680bb95d,f4220d7c-4c22-46ee-9696-d968fb246fcb,eb3a96d6-5e15-4b86-ade2-15f17c7d0738,2024-03-28,2024-06-26,Expired,0
73718b53-c920-4f17-b4e2-90126c60e587,6a075265-3968-4f3c-836d-9624bd1e9292,b571696c-44fc-4e4b-bd91-2f9b5bcaadae,2024-04-24,2024-05-24,Expired,0
5ed9b5b2-9f35-4a6a-979e-cfd3227cc319,fa647875-a2d2-42c4-be7b-b8af2166231c,baebd55a-8d31-48a3-bd08-4505018ea1c5,2024-10-17,2025-04-15,Active,2
94cbbfb8-2b44-4a48-982c-4c8faf388f07,05d7b3e3-2139-4d3e-af51-c955db2066f3,86b86d94-7466-423d-9e4d-b5e56e65c5a7,2024-06-06,2024-09-04,Expired,0
d765a19e-62d2-4c18-a34c-ae0dd7a826fa,996eee29-8f4c-44fa-bc4d-e878df5c9a06,0a4b9d4a-8737-45da-853e-616be5642058,2025-02-10,2025-08-09,Active,4
bf598013-1f0d-47be-a343-a0e68c310a08,493cd943-b671-4a5c-8fb2-1319a4314766,409878ab-7ff0-46a6-9f9a-894f09c12265,2024-07-03,2024-10-01,Expired,0
e7955720-c27e-47a0-b5b0-1fa7370c04dd,a265dcea-54fe-4ce8-8a70-88a63c7f3654,bb4aa818-ad86-4fd0-9524-4fa799d2edc2,2024-03-11,2025-03-06,Expired,0
8820a0e8-7e25-4731-bf98-6e45086dbbeb,1e83f3df-2778-480a-a65a-0e0005efb03f,dcca3a0e-5c32-4c2a-a0e2-511a8aebbc50,2024-11-06,2025-02-04,Expired,0
8f9bb132-dd0f-4de3-9417-19bc03fc41f3,3e29ed11-6fd5-4874-a896-27af22c17b63,bdf60dea-227a-4a75-aee9-c35a4c5fca04,2024-08-28,2025-02-24,Expired,0
d3e16c62-e7fd-4ec5-a60d-37e784437dea,342ff4be-27dc-4879-b8b8-89c9e7976008,fcb17ccc-0eb5-449a-8d68-edb5a6f6e88b,2024-10-17,2024-11-16,Expired,0
de8cc373-fdaf-4d4b-b717-9f8952cd7879,4d3994b3-efe4-4c06-9ff3-8d4cb3375b80,32518537-b6b6-4f26-a9e2-ddaa46804e83,2024-01-27,2024-02-26,Expired,0
04326f2b-484c-4fa3-8e67-69487569f049,6438261d-09c8-4e5e-b9a6-17c99d491a75,a8828137-8656-4d9f-a18f-3767bf355aa0,2024-08-16,2025-02-12,Expired,0
71126c9f-3efe-467f-84f6-aaf36ed6525e,4c6c2a53-c73d-4567-83d5-db0d342acb6c,41b03990-2e15-4f98-8ca1-68c95baf5190,2024-01-03,2024-12-28,Expired,0
